Infect probabilities forecasted using arima model,
14210,1616.63735
14211,1556.462873
14212,1209.420432
14213,1703.92901
14214,1067.555988
14215,999.0273503
14216,1417.861554
14217,946.2400898
14218,746.2897281
14219,1025.623989
14220,758.553954
14221,1281.034855
14222,1382.027994
14223,606.323361
14224,1572.951678
14225,1292.5334
14226,1159.315239
14227,1482.595127
14228,1698.73508
14229,1659.199001
14230,850.3124412
14231,715.5363776
14232,637.0837433
14233,1495.398488
14234,1495.905428
14235,1264.726311
14236,1166.521704
14237,881.6859332
14238,1672.385075
14239,824.1436797
14240,1181.58257
14241,1585.011664
14242,660.5709689
14243,1517.262576
14244,1673.787376
14245,1558.737162
14246,1300.046774
14247,1566.603973
14248,743.3177874
14249,1325.200753
14250,975.5726917
14251,1629.791938
14252,653.7939418
14253,1460.71791
14254,1570.956848
14255,1058.955071
14256,1724.880043
14257,578.6486158
14258,742.2499384
14259,609.7999447
14260,963.6314668
14261,1025.136426
14262,1038.887765
14263,1440.746581
14264,1431.682082
14265,1413.281073
14266,904.5075056
14267,1373.839463
14268,1199.723796
14269,1792.51127
14270,1295.558871
14271,710.1572867
14272,861.1392783
14273,1514.655235
14274,573.3607911
14275,1525.381048
14276,807.0809761
14277,1599.286078
14278,724.9730174
14279,1779.469948
14280,831.1091032
14281,1732.144883
14282,1463.485214
14283,1585.887705
14284,1279.277098
14285,1723.074217
14286,1640.229575
14287,1040.868592
14288,1410.83142
14289,1612.997787
14290,721.8709419
14291,1110.95273
14292,871.2166358
14293,1515.695265
14294,1482.948182
14295,1410.100965
14296,1121.381104
14297,648.376032
14298,899.3191175
14299,795.198506
14300,705.4199666
14301,1057.910478
14302,1717.357738
14303,1317.684424
14304,698.3301878
14305,931.591645
14306,1525.722813
14307,1273.317391
14308,1347.209194
14309,1385.575227
14310,1658.817344
14311,1332.620541
14312,1137.723215
14313,618.397792
14314,752.0321791
14315,1646.964735
14316,1547.065485
14317,1093.872141
14318,1684.877855
14319,1608.886538
14320,1013.937595
14321,1202.495317
14322,815.6980925
14323,1572.129207
14324,1467.176641
14325,673.2204576
14326,1440.597568
14327,1048.785289
14328,1291.127636
14329,1262.648668
14330,1706.951359
14331,1681.268376
14332,1286.957046
14333,1692.01448
14334,743.7630885
14335,632.2048368
14336,1587.641341
14337,1290.759762
14338,1009.426326
14339,1438.793707
14340,1527.281449
14341,1552.317777
14342,1350.97176
14343,1593.234709
14344,1367.523453
14345,1366.481086
14346,1345.715005
14347,1117.292015
14348,1258.665628
14349,1248.451371
14350,1382.722323
14351,1374.354469
14352,1589.858339
14353,681.8428292
14354,818.0522871
14355,738.1396211
14356,1086.685645
14357,1578.112411
14358,1521.319474
14359,656.6821772
14360,1673.39787
14361,836.5240112
14362,1491.033403
14363,836.9829048
14364,1159.085186
14365,603.0197824
14366,650.2211815
14367,811.6555215
14368,1109.269679
14369,1616.942575
14370,1099.485249
14371,1083.551125
14372,1065.166759
14373,1535.144506
14374,1694.517782
14375,1147.777111
14376,852.029105
14377,809.0822622
14378,1449.572394
14379,830.0963433
14380,1220.533812
14381,1413.503408
14382,870.6647482
14383,1519.064087
14384,872.2538382
14385,865.0889075
14386,1699.237336
14387,1258.081742
14388,618.5339016
14389,1238.681626
14390,1747.745405
14391,1739.24545
14392,592.6237228
14393,689.4356587
14394,1416.620182
14395,1142.88993
14396,1196.30824
14397,947.1739868
14398,1645.879033
14399,1203.523883
14400,1163.003039
14401,658.9990544
14402,908.1440569
14403,1365.10272
14404,1035.573017
14405,1720.915715
14406,696.9919485
14407,1171.560567
14408,1278.152216
14409,1323.823165
14410,1401.507532
14411,904.1508103
14412,1106.819604
14413,1527.083767
14414,1702.410092
14415,895.4510806
14416,648.4561549
14417,1568.495751
14418,1266.060841
14419,1353.474187
14420,795.7696761
14421,1129.145277
14422,588.0075605
14423,1075.634639
14424,1015.293375
14425,1150.648879
14426,1337.015526
14427,1188.607237
14428,1320.619207
14429,1542.268906
14430,1634.078318
14431,1525.144713
14432,1023.632201
14433,1506.513367
14434,1304.949708
14435,1375.879978
14436,647.7923115
14437,1693.87665
14438,654.9304497
14439,581.5217787
14440,959.1311809
14441,1597.821515
14442,1394.97204
14443,973.4667668
14444,603.4042602
14445,929.9088376
14446,1380.612453
14447,1740.680547
14448,851.4459398
14449,788.788818
14450,1646.232123
14451,1165.932905
14452,1191.60914
14453,754.3194798
14454,717.3797554
14455,1338.597374
14456,1475.382264
14457,1450.746826
14458,1502.503054
14459,781.8193974
14460,1263.186285
14461,617.8017217
14462,607.6264324
14463,1661.370279
14464,1185.982995
14465,649.811811
14466,1714.329422
14467,1103.254112
14468,1401.058959
14469,1634.694419
14470,1036.998095
14471,821.2288114
14472,656.0137404
14473,1591.609967
14474,924.0835131
14475,1636.483945
14476,1155.670036
14477,1629.343983
14478,1526.444515
14479,1334.602657
14480,1508.526388
14481,1535.539074
14482,1552.030103
14483,1377.834659
14484,987.7532601
14485,1180.071234
14486,1005.644239
14487,1184.057079
14488,1778.467637
14489,1401.985504
14490,1134.265118
14491,1753.076868
14492,896.7025763
14493,1539.609456
14494,987.0020489
14495,1226.616243
14496,1658.993626
14497,795.7740161
14498,1735.415253
14499,1571.715017
14500,834.6035287
14501,1742.293884
14502,1346.733163
14503,619.5929984
14504,1723.480154
14505,622.7873276
14506,801.9313765
14507,1563.35742
14508,784.1463036
14509,1532.856175
14510,1391.302103
14511,609.1801242
14512,1323.406753
14513,883.380437
14514,1368.131031
14515,1644.540406
14516,839.0172841
14517,1765.052765
14518,1232.277878
14519,1539.055552
14520,1018.130246
14521,652.865964
14522,1188.804696
14523,782.1640328
14524,1627.475411
14525,1122.149143
14526,941.601149
14527,1437.549364
14528,808.2896704
14529,1495.4584
14530,1727.697699
14531,1720.379666
14532,1119.415238
14533,1553.821831
14534,655.5267192
14535,1414.337328
14536,1416.190573
14537,1465.569722
14538,1103.849605
14539,1128.518828
14540,949.7044684
14541,1708.729362
14542,1503.276895
14543,939.7553799
14544,1044.828508
14545,1077.141221
14546,1459.704059
14547,1250.758271
14548,602.2521533
14549,733.7863652
14550,1260.210795
14551,1325.277355
14552,1306.967148
14553,1103.632925
14554,629.3358536
14555,1697.320281
14556,890.7168194
14557,1603.326543
14558,1321.363824
14559,882.4172759
14560,1011.72736
14561,1529.482089
14562,1256.217034
14563,937.7592771
14564,1105.221696
14565,1712.465076
14566,1053.14865
14567,1793.93381
14568,1233.453853
14569,1723.260812
14570,716.8000543
14571,1418.240826
14572,1027.365384
14573,1555.045662
14574,1250.699977
14575,1115.983135
14576,906.9189564
14577,878.3536447
14578,976.84927
14579,1544.257361
14580,1429.432347
14581,741.9165598
14582,1292.71874
14583,990.7431482
14584,675.8791932
14585,1223.247687
14586,669.4840407
14587,621.9066385
14588,1780.594763
14589,1238.348671
14590,619.1797031
14591,1289.052126
14592,1340.242888
14593,1027.298211
14594,613.1403526
14595,862.8466445
14596,1530.645971
14597,589.5540951
14598,1217.352835
14599,1136.417933
14600,1731.271809
14601,1217.228424
14602,1339.032323
14603,1019.658106
14604,785.5865501
14605,990.2340388
14606,1455.490428
14607,633.6959543
14608,1355.93751
14609,1752.440576
14610,1423.854637
14611,796.7618123
14612,1635.090716
14613,872.2131958
14614,1770.409967
14615,885.7133091
14616,770.8884307
14617,712.3205863
14618,1746.780113
14619,1148.267095
14620,1111.569425
14621,1008.218597
14622,1546.830916
14623,1613.635077
14624,1374.113161
14625,1669.819356
14626,1199.401869
14627,1074.371863
14628,1363.354017
14629,1429.759748
14630,789.1077904
14631,1060.844404
14632,987.0008536
14633,1699.464253
14634,713.2389213
14635,1507.174883
14636,1349.750452
14637,765.9931592
14638,1175.951973
14639,847.2340333
14640,1767.429876
14641,1119.673224
14642,1279.76114
14643,1722.145977
14644,712.0775821
14645,1255.567099
14646,1620.260151
14647,1369.268741
14648,1693.54588
14649,1510.804447
14650,731.0981971
14651,1736.354068
14652,1439.020884
14653,1105.507623
14654,1402.151099
14655,784.4070417
14656,1018.912986
14657,1500.481147
14658,744.8620521
14659,1475.650648
14660,1323.944583
14661,1046.710951
14662,1621.793303
14663,964.3358924
14664,767.3326783
14665,828.68174
14666,967.5578897
14667,1426.591018
14668,1519.644996
14669,1287.547599
14670,602.4961536
14671,1651.632665
14672,1596.622132
14673,1161.160366
14674,1269.114712
14675,860.696506
14676,1577.614647
14677,1706.6198
14678,775.6578325
14679,1627.562555
14680,1282.568457
14681,1177.500094
14682,1575.937891
14683,1161.704002
14684,785.1989203
14685,946.6607539
14686,1527.086051
14687,1518.488377
14688,1060.245419
14689,1559.066169
14690,1221.257603
14691,1741.291682
14692,1191.631655
14693,1048.508884
14694,887.3856762
14695,748.5688008
14696,668.4785901
14697,1125.257208
14698,1773.408991
14699,1278.095937
14700,1744.515853
14701,1279.075576
14702,1779.557122
14703,1051.824032
14704,1215.586707
14705,1644.773741
14706,1427.127425
14707,1398.984382
14708,1607.726186
14709,1256.567663
14710,788.9075736
14711,1325.295945
14712,969.5848163
14713,1080.282445
14714,1762.769754
14715,1016.651526
14716,1198.811535
14717,711.8986733
14718,703.9791529
14719,1345.939965
14720,956.547768
14721,942.9527437
14722,804.2282822
14723,1457.078072
14724,1304.149778
14725,1489.989044
14726,1131.800899
14727,1338.137452
14728,1578.041753
14729,1366.241525
14730,1730.41442
14731,610.210468
14732,1525.238237
14733,1554.959444
14734,614.4167347
14735,1243.57552
14736,652.3451107
14737,996.1503371
14738,890.0834628
14739,989.9552393
14740,1296.397186
14741,913.3769721
14742,1366.149273
14743,1601.350517
14744,1083.881744
14745,825.3033657
14746,1662.033387
14747,918.7114392
14748,917.1331586
14749,610.5218271
14750,808.8917268
14751,788.788818
14752,730.3506305
14753,1423.558531
14754,1109.763754
14755,1451.732507
14756,610.2835536
14757,969.7589454
14758,872.9230738
14759,1491.855063
14760,1160.688163
14761,1618.797839
14762,1362.17935
14763,1278.531139
14764,1281.501364
14765,1025.393357
14766,1514.270528
14767,1351.413555
14768,982.0086275
14769,1387.114483
14770,801.7293549
14771,603.7159346
14772,1120.75278
14773,1237.862477
14774,893.2501358
14775,1434.254581
14776,1389.137471
14777,1703.570219
14778,1477.341209
14779,1546.179935
14780,769.707995
14781,699.1519874
14782,942.8899314
14783,1723.949213
14784,1685.767209
14785,1678.856365
14786,936.2271655
14787,609.9649956
14788,1306.92598
14789,891.0219405
14790,1632.921656
14791,709.5275407
14792,1632.076579
14793,1429.059274
14794,756.1444632
14795,1663.722277
14796,1505.545921
14797,871.4087039
14798,772.7881006
14799,1602.094384
14800,1389.827119
14801,1256.974036
14802,808.0999571
14803,1347.122186
14804,1359.444156
14805,1042.580777
14806,765.7858729
14807,1633.058186
14808,1082.614419
14809,954.348224
14810,1576.66781
14811,1390.976641
14812,1147.086831
14813,837.1714318
14814,1222.492577
14815,883.6751958
14816,791.1730021
14817,1030.060884
14818,1804.20607
14819,612.7835979
14820,1453.31215
14821,657.5936173
14822,1156.377457
14823,948.2743774
14824,812.1853864
14825,705.3777131
14826,1392.083139
14827,1210.68393
14828,1638.546481
14829,1273.863127
14830,1074.822732
14831,694.3302795
14832,1351.589713
14833,754.9470713
14834,1514.582132
14835,1695.976667
14836,1282.395158
14837,1298.596298
14838,1737.32985
14839,1664.634212
14840,747.9409127
14841,1283.617735
14842,1254.140156
14843,771.14492
14844,1495.57296
14845,608.1260518
14846,1396.315202
14847,1779.034106
14848,1067.711262
14849,1314.000548
14850,762.5134752
14851,930.0803356
14852,1433.64212
14853,1409.941141
14854,752.9379322
14855,1618.334172
14856,855.2000594
14857,1088.862919
14858,784.7119994
14859,722.5968922
14860,1414.550293
14861,1046.756864
14862,1491.589968
14863,1398.472528
14864,1415.855016
14865,1475.940227
14866,1267.660135
14867,1143.141923
14868,1156.088383
14869,895.3401516
14870,1096.053537
14871,599.5000879
14872,1478.015625
14873,1246.755818
14874,919.2824056
14875,1170.354061
14876,1253.655395
14877,1074.314333
14878,1004.136889
14879,1184.73828
14880,1098.990522
14881,643.0307727
14882,642.4503257
14883,697.8957862
14884,1464.543721
14885,1361.070143
14886,1336.201393
14887,1536.740052
14888,1638.763129
14889,1767.225884
14890,1065.622486
14891,1683.358857
14892,1316.30748
14893,1549.218434
14894,894.8288172
14895,862.6697621
14896,1563.72632
14897,1237.511348
14898,1646.626746
14899,877.4451346
14900,608.9736407
14901,1641.965098
14902,1382.183706
14903,1023.937392
14904,1409.399082
14905,838.4572787
14906,815.1934044
14907,859.1089161
14908,1639.430166
14909,1040.522421
14910,1072.112174
14911,1632.132498
14912,1138.260696
14913,1320.530319
14914,1382.845823
14915,769.6128071
14916,1182.869979
14917,1152.986088
14918,1098.736802
14919,1333.579698
14920,725.1578895
14921,775.2118412
14922,1097.779432
14923,1676.96458
14924,1674.891062
14925,849.1114512
14926,700.365361
14927,1712.946335
14928,983.0224324
14929,1219.652481
14930,1678.121817
14931,836.0366944
14932,1571.356769
14933,1477.286096
14934,1784.723536
14935,1061.004442
14936,1017.819243
14937,1296.903708
14938,960.2552448
14939,1148.647807
14940,818.3986118
14941,705.177315
14942,849.2589422
14943,985.3890327
14944,1010.38859
14945,1033.873758
14946,1721.802906
14947,956.4481883
14948,1725.965487
14949,1067.685853
14950,1157.444578
14951,940.0176523
14952,1333.733904
14953,1157.737216
14954,866.331549
14955,1193.687533
14956,603.1733494
14957,1482.122469
14958,1369.884653
14959,1317.780731
14960,1334.124256
14961,1189.281825
14962,674.978757
14963,1164.036866
14964,1606.995192
14965,1424.20263
14966,690.7568181
14967,664.2148222
14968,951.4979145
14969,1220.523216
14970,1426.197514
14971,976.9665941
14972,961.3357502
14973,738.493672
14974,1193.704153
14975,938.7440751
14976,1020.241517
14977,1297.529867
14978,1314.812587
14979,1459.09648
14980,671.5923679
14981,910.4855755
14982,645.4744179
14983,1080.896572
14984,1532.070317
14985,987.1006313
14986,993.4449132
14987,608.5011078
14988,756.4628448
14989,733.9121846
14990,1288.710837
14991,1738.581314
14992,1044.339861
14993,1561.750378
14994,698.7714121
14995,1109.443076
14996,1176.466587
14997,993.1016678
14998,1066.36678
14999,970.4099397
15000,1061.418733
15001,1607.415071
15002,1225.822523
15003,1640.402331
15004,1052.095068
15005,633.4710993
15006,963.9773537
15007,633.0610868
15008,1704.348269
15009,1287.207986
15010,732.6350239
15011,1037.807527
15012,678.0579463
15013,1696.588314
15014,1329.589412
15015,1560.084919
15016,1452.742388
15017,1527.527668
15018,825.1080249
15019,1218.992592
15020,990.0236001
15021,1713.158231
15022,1432.110324
15023,1132.25385
15024,1291.672395
15025,1604.023995
15026,930.4839956
15027,1035.65342
15028,1664.385225
15029,1168.029593
15030,1367.918551
15031,613.7290499
